model_id	sample_id	sample_origin	passage	host_strain_nomenclature	platform_id
TM01048	CN1641F116P0	xenograft	0	NOD.Cg-Prkdcscid Il2rgtm1Wjl/SzJ	Truseq_Illumina
TM00186	LG0481F231P1	xenograft	1	NOD.Cg-Prkdcscid Il2rgtm1Wjl/SzJ	Other:_FISH
TM00198	LG0671F884P0002P1	xenograft	1	NOD.Cg-Prkdcscid Il2rgtm1Wjl/SzJ	Truseq_JAX
TM00103	BR0869F000P0000P1	xenograft	1	NOD.Cg-Prkdcscid Il2rgtm1Wjl/SzJ	CTP
TM00887	CNC1022F066P0	xenograft	0	NOD.Cg-Prkdcscid Il2rgtm1Wjl/SzJ	Truseq_Illumina
TM01137	SK0259F028P0	xenograft	0	NOD.Cg-Prkdcscid Il2rgtm1Wjl/SzJ	CTP
TM00914	EN1057F136P0	xenograft	0	NOD.Cg-Prkdcscid Il2rgtm1Wjl/SzJ	Truseq_JAX
J000104720	J000111338	xenograft	1	NOD.Cg-Prkdcscid Il2rgtm1Wjl/SzJ	CTP
J000093555	SGJ9355F001P4	xenograft	4	NOD.Cg-Prkdcscid Il2rgtm1Wjl/SzJ	CTP
TM00887	CNC1022F066P0	xenograft	0	NOD.Cg-Prkdcscid Il2rgtm1Wjl/SzJ	Truseq_JAX
TM00204	LG0807FPT	xenograft	1	NOD.Cg-Prkdcscid Il2rgtm1Wjl/SzJ	Other:_FISH
TM00246	LG1237F078P0	xenograft	0	NOD.Cg-Prkdcscid Il2rgtm1Wjl/SzJ	Truseq_Illumina
TM00026	BL0479F1894P0	xenograft	0	NOD.Cg-Prkdcscid Il2rgtm1Wjl/SzJ	Truseq_JAX
TM01617	TM01617F486P0	xenograft	0	NOD.Cg-Prkdcscid Il2rgtm1Wjl/SzJ	CTP
J000099761	J000102547	xenograft	1	NOD.Cg-Prkdcscid Il2rgtm1Wjl/SzJ	CTP
J000115417	J000115851	xenograft	6	NOD.Cg-Prkdcscid Il2rgtm1Wjl/SzJ	CTP
TM01125	TM01125F136P0	xenograft	0	NOD.Cg-Prkdcscid Il2rgtm1Wjl/SzJ	Truseq_Illumina
J000106543	DFAB-13653-V1	xenograft	1	NOD.Cg-Prkdcscid Il2rgtm1Wjl/SzJ	TEXDF
TM00113	BR1180FPT	xenograft	1	NOD.Cg-Prkdcscid Il2rgtm1Wjl/SzJ	CTP
TM01007	PA1333F87P2	xenograft	2	NOD.Cg-Prkdcscid Il2rgtm1Wjl/SzJ	Other:_ddPCR
TM01231	TM01231FPT	xenograft	1	NOD.Cg-Prkdcscid Il2rgtm1Wjl/SzJ	CTP
TM00356	LG0552F574P0000P1003P2	xenograft	2	NOD.Cg-Prkdcscid Il2rgtm1Wjl/SzJ	Other:_ddPCR
J000106569	DFAM-61345-V1	xenograft	1	NOD.Cg-Prkdcscid Il2rgtm1Wjl/SzJ	Other:_DFCI_RHP20
J000100675	J000104167	xenograft	1	NOD.Cg-Prkdcscid Il2rgtm1Wjl/SzJ	CTP
J000108112	J000113011	xenograft	1	NOD.Cg-Prkdcscid Il2rgtm1Wjl/SzJ	CTP
J000106561	DFAB-39722-V1	xenograft	1	NOD.Cg-Prkdcscid Il2rgtm1Wjl/SzJ	TEXDF
TM00024	BL0440FPT	xenograft	1	NOD.Cg-Prkdcscid Il2rgtm1Wjl/SzJ	Whole_Exome
TM01245	TM01245F588P0	xenograft	0	NOD.Cg-Prkdcscid Il2rgtm1Wjl/SzJ	CTP
TM00170	CN1572F2026P0	xenograft	0	NOD.Cg-Prkdcscid Il2rgtm1Wjl/SzJ	CTP
J000077973	SGJ77973F005P1	xenograft	1	NOD.Cg-Prkdcscid Il2rgtm1Wjl/SzJ	Other:_ddPCR
J000106172	J000107637	xenograft	1	NOD.Cg-Prkdcscid Il2rgtm1Wjl/SzJ	CTP
J000094707	J000103479	xenograft	1	NOD.Cg-Prkdcscid Il2rgtm1Wjl/SzJ	CTP
TM00312	PA0252F1882P0	xenograft	0	NOD.Cg-Prkdcscid Il2rgtm1Wjl/SzJ	Truseq_JAX
TM00208	LG0830F1385P0	xenograft	0	NOD.Cg-Prkdcscid Il2rgtm1Wjl/SzJ	CTP
TM01344	TM01344F899P4	xenograft	4	NOD.Cg-Prkdcscid Il2rgtm1Wjl/SzJ	CTP
TM00190	LG0542F528P0003P1	xenograft	1	NOD.Cg-Prkdcscid Il2rgtm1Wjl/SzJ	CTP
J000101329	J000102066	xenograft	0	NOD.Cg-Prkdcscid Il2rgtm1Wjl/SzJ	CTP
J000106536	J000117055	xenograft	4	NOD.Cg-Prkdcscid Il2rgtm1Wjl/SzJ	CTP
J000078366	J000000000	xenograft	1	NOD.Cg-Prkdcscid Il2rgtm1Wjl/SzJ	CTP
TM00327	OVJX01F	xenograft	1	NOD.Cg-Prkdcscid Il2rgtm1Wjl/SzJ	Truseq_Illumina
TM00206	LG0812PE1332P0	xenograft	0	NOD.Cg-Prkdcscid Il2rgtm1Wjl/SzJ	Truseq_JAX
TM00213	LG0997F1574P0	xenograft	0	NOD.Cg-Prkdcscid Il2rgtm1Wjl/SzJ	CTP
TM00023	BL0429F1608P0	xenograft	0	NOD.Cg-Prkdcscid Il2rgtm1Wjl/SzJ	Truseq_Illumina
TM00231	LG1197F384P0	xenograft	0	NOD.Cg-Prkdcscid Il2rgtm1Wjl/SzJ	CTP
TM01237	TM01237F560P0	xenograft	0	NOD.Cg-Prkdcscid Il2rgtm1Wjl/SzJ	CTP
TM01464	TM01464F1330P0	xenograft	0	NOD.Cg-Prkdcscid Il2rgtm1Wjl/SzJ	CTP
TM00090	BR0744F098P0	xenograft	0	NOD.Cg-Prkdcscid Il2rgtm1Wjl/SzJ	CTP
TM01340	TM01340F885P0	xenograft	0	NOD.Cg-Prkdcscid Il2rgtm1Wjl/SzJ	CTP
TM01464	TM01464F1331P0	xenograft	0	NOD.Cg-Prkdcscid Il2rgtm1Wjl/SzJ	CTP
TM00090	BR0744F097P0	xenograft	0	NOD.Cg-Prkdcscid Il2rgtm1Wjl/SzJ	Truseq_JAX
TM00199	LG0703F948P0	xenograft	0	NOD.Cg-Prkdcscid Il2rgtm1Wjl/SzJ	CTP
J000112064	J000115186	xenograft	1	NOD.Cg-Prkdcscid Il2rgtm1Wjl/SzJ	CTP
TM00832	LG1191aF2114P0	xenograft	0	NOD.Cg-Prkdcscid Il2rgtm1Wjl/SzJ	Truseq_JAX
J000077973	J000093625	xenograft	0	NOD.Cg-Prkdcscid Il2rgtm1Wjl/SzJ	CTP
TM00084	BN311F048P0	xenograft	0	NOD.Cg-Prkdcscid Il2rgtm1Wjl/SzJ	Truseq_JAX
TM01245	TM01245F589P0	xenograft	0	NOD.Cg-Prkdcscid Il2rgtm1Wjl/SzJ	CTP
TM00927	OV11094F172P0	xenograft	0	NOD.Cg-Prkdcscid Il2rgtm1Wjl/SzJ	Truseq_Illumina
TM01031	LG1502F412P0193P1	xenograft	1	NOD.Cg-Prkdcscid Il2rgtm1Wjl/SzJ	CTP
J000106532	J000116780	xenograft	6	NOD.Cg-Prkdcscid Il2rgtm1Wjl/SzJ	CTP
TM00070	BN274F004P0	xenograft	0	NOD.Cg-Prkdcscid Il2rgtm1Wjl/SzJ	Truseq_JAX
TM01404	TM01404F1131P0	xenograft	0	NOD.Cg-Prkdcscid Il2rgtm1Wjl/SzJ	CTP
TM00185	LG0476F211P0000P1	xenograft	1	NOD.Cg-Prkdcscid Il2rgtm1Wjl/SzJ	CTP
J000100675	J000102704	xenograft	0	NOD.Cg-Prkdcscid Il2rgtm1Wjl/SzJ	CTP
TM01085	TM01085FPT	xenograft	1	NOD.Cg-Prkdcscid Il2rgtm1Wjl/SzJ	CTP
J000097253	J000100914	xenograft	0	NOD.Cg-Prkdcscid Il2rgtm1Wjl/SzJ	CTP
TM00070	BN248F005P0000P1011P2	xenograft	2	NOD.Cg-Prkdcscid Il2rgtm1Wjl/SzJ	CTP
J000095633	J000099195	xenograft	0	NOD.Cg-Prkdcscid Il2rgtm1Wjl/SzJ	CTP
J000093572	J000094936	xenograft	0	NOD.Cg-Prkdcscid Il2rgtm1Wjl/SzJ	CTP
TM00204	LG0807F1297P0	xenograft	0	NOD.Cg-Prkdcscid Il2rgtm1Wjl/SzJ	Truseq_JAX
TM00312	PA0252F1882P0	xenograft	0	NOD.Cg-Prkdcscid Il2rgtm1Wjl/SzJ	Truseq_Illumina
J000101328	J000102289	xenograft	0	NOD.Cg-Prkdcscid Il2rgtm1Wjl/SzJ	CTP
TM00229	LG1189F1952P0	xenograft	0	NOD.Cg-Prkdcscid Il2rgtm1Wjl/SzJ	CTP
TM01030	CN1348F109P0	xenograft	0	NOD.Cg-Prkdcscid Il2rgtm1Wjl/SzJ	Truseq_Illumina
TM01148	TM01148F198P0	xenograft	0	NOD.Cg-Prkdcscid Il2rgtm1Wjl/SzJ	CTP
TM00931	PA2201F070P0	xenograft	0	NOD.Cg-Prkdcscid Il2rgtm1Wjl/SzJ	CTP
TM00330	OV0452F1592P0	xenograft	0	NOD.Cg-Prkdcscid Il2rgtm1Wjl/SzJ	CTP
TM00193	LG0591F709P0	xenograft	0	NOD.Cg-Prkdcscid Il2rgtm1Wjl/SzJ	CTP
TM00135	CN1187F1874P0	xenograft	0	NOD.Cg-Prkdcscid Il2rgtm1Wjl/SzJ	Truseq_Illumina
TM00135	CN1187F1874P0	xenograft	0	NOD.Cg-Prkdcscid Il2rgtm1Wjl/SzJ	Truseq_JAX
J000095054	J000102504	xenograft	1	NOD.Cg-Prkdcscid Il2rgtm1Wjl/SzJ	CTP
J000104518	J000104907	xenograft	0	NOD.Cg-Prkdcscid Il2rgtm1Wjl/SzJ	CTP
TM00910	HN3003F138P035P1	xenograft	1	NOD.Cg-Prkdcscid Il2rgtm1Wjl/SzJ	CTP
TM00097	BR1077F016P0	xenograft	0	NOD.Cg-Prkdcscid Il2rgtm1Wjl/SzJ	Truseq_Illumina
TM00016	BL0293F0593P0000P1000P2000P31281P4	xenograft	4	NOD.Cg-Prkdcscid Il2rgtm1Wjl/SzJ	Whole_Exome
TM00076	BN291F090P0	xenograft	0	NOD.Cg-Prkdcscid Il2rgtm1Wjl/SzJ	Truseq_Illumina
TM00958	HN1210541F105P0	xenograft	0	NOD.Cg-Prkdcscid Il2rgtm1Wjl/SzJ	Truseq_Illumina
TM00958	HN1210541F105P0	xenograft	0	NOD.Cg-Prkdcscid Il2rgtm1Wjl/SzJ	Truseq_JAX
TM01446	TM01446F1264P0	xenograft	0	NOD.Cg-Prkdcscid Il2rgtm1Wjl/SzJ	CTP
TM00057	SN0217F010P0F010P1	xenograft	1	NOD.Cg-Prkdcscid Il2rgtm1Wjl/SzJ	CTP
J000111615	J000114147	xenograft	1	NOD.Cg-Prkdcscid Il2rgtm1Wjl/SzJ	CTP
TM00324	OM2022F394P0	xenograft	0	NOD.Cg-Prkdcscid Il2rgtm1Wjl/SzJ	Truseq_Illumina
TM00061	BN243F006P0008P1	xenograft	1	NOD.Cg-Prkdcscid Il2rgtm1Wjl/SzJ	CTP
TM00360	SA0082F006P0	xenograft	0	NOD.Cg-Prkdcscid Il2rgtm1Wjl/SzJ	Truseq_JAX
J000104096	J000107894	xenograft	1	NOD.Cg-Prkdcscid Il2rgtm1Wjl/SzJ	CTP
TM01284	TM01284F744P0	xenograft	0	NOD.Cg-Prkdcscid Il2rgtm1Wjl/SzJ	CTP
TM00355	LG0551F552P0000P12003P2	xenograft	2	NOD.Cg-Prkdcscid Il2rgtm1Wjl/SzJ	CTP
TM00176	PA0165FE629P1	xenograft	1	NOD.Cg-Prkdcscid Il2rgtm1Wjl/SzJ	Other:_ddPCR
TM00026	BL0479F1895P0005P1	xenograft	1	NOD.Cg-Prkdcscid Il2rgtm1Wjl/SzJ	CTP
TM00077	BN294F091P0	xenograft	0	NOD.Cg-Prkdcscid Il2rgtm1Wjl/SzJ	Truseq_Illumina
TM01048	CN1641F116P0147P1	xenograft	1	NOD.Cg-Prkdcscid Il2rgtm1Wjl/SzJ	CTP
TM00231	LG1197F382P0	xenograft	0	NOD.Cg-Prkdcscid Il2rgtm1Wjl/SzJ	Other:_FISH
TM00107	BR1936F227P0	xenograft	0	NOD.Cg-Prkdcscid Il2rgtm1Wjl/SzJ	Truseq_JAX
TM00356	LG0552F574P0000P1027P2	xenograft	2	NOD.Cg-Prkdcscid Il2rgtm1Wjl/SzJ	CTP
TM01045	LY2238BF018P0	xenograft	0	NOD.Cg-Prkdcscid Il2rgtm1Wjl/SzJ	CTP
TM01121	TM01121F119P0	xenograft	0	NOD.Cg-Prkdcscid Il2rgtm1Wjl/SzJ	Truseq_JAX
TM00076	BN291F090P0	xenograft	0	NOD.Cg-Prkdcscid Il2rgtm1Wjl/SzJ	Truseq_JAX
TM00888	CNC1023F069P0	xenograft	0	NOD.Cg-Prkdcscid Il2rgtm1Wjl/SzJ	Truseq_Illumina
TM01212	TM01212F463P0	xenograft	0	NOD.Cg-Prkdcscid Il2rgtm1Wjl/SzJ	CTP
J000096053	J000102518	xenograft	1	NOD.Cg-Prkdcscid Il2rgtm1Wjl/SzJ	CTP
TM00203	LG0801F1250P0	xenograft	0	NOD.Cg-Prkdcscid Il2rgtm1Wjl/SzJ	Truseq_JAX
TM00311	PA0231F1502P0	xenograft	0	NOD.Cg-Prkdcscid Il2rgtm1Wjl/SzJ	Truseq_Illumina
TM01244	TM01244F584P0	xenograft	0	NOD.Cg-Prkdcscid Il2rgtm1Wjl/SzJ	CTP
TM00091	BR0901F433P0	xenograft	0	NOD.Cg-Prkdcscid Il2rgtm1Wjl/SzJ	Whole_Exome
TM00212	LG0978F1565P0	xenograft	0	NOD.Cg-Prkdcscid Il2rgtm1Wjl/SzJ	Whole_Exome
TM00360	SA0082F006P0	xenograft	0	NOD.Cg-Prkdcscid Il2rgtm1Wjl/SzJ	Truseq_Illumina
